player_id,salary,season,season_end,season_start,team
bryanko01,"$17,718,750",2006-07,2007,2006,Los Angeles Lakers
bryanko01,"$19,490,625",2007-08,2008,2007,Los Angeles Lakers
bryanko01,"$21,262,500",2008-09,2009,2008,Los Angeles Lakers
bryanko01,"$23,034,375",2009-10,2010,2009,Los Angeles Lakers
bryanko01,"$24,806,250",2010-11,2011,2010,Los Angeles Lakers
bryanko01,"$25,244,493",2011-12,2012,2011,Los Angeles Lakers
bryanko01,"$27,849,149",2012-13,2013,2012,Los Angeles Lakers
bryanko01,"$30,453,805",2013-14,2014,2013,Los Angeles Lakers
bryanko01,"$23,500,000",2014-15,2015,2014,Los Angeles Lakers
bryanko01,"$25,000,000",2015-16,2016,2015,Los Angeles Lakers
bryanma01,"$220,000",1988-89,1989,1988,Portland Trail Blazers
bryanma01,"$405,000",1990-91,1991,1990,Portland Trail Blazers
bryanma01,"$450,000",1991-92,1992,1991,Portland Trail Blazers
bryanma01,"$1,100,000",1992-93,1993,1992,Portland Trail Blazers
bryanma01,"$1,300,000",1993-94,1994,1993,Portland Trail Blazers
bryanma01,"$1,400,000",1994-95,1995,1994,Portland Trail Blazers
bryanma01,"$1,000,000",1995-96,1996,1995,Houston Rockets
bryanma01,"$1,150,000",1996-97,1997,1996,Phoenix Suns
bryanma01,"$2,250,000",1997-98,1998,1997,Phoenix Suns
bryanma01,"$2,050,000",1998-99,1999,1998,Chicago Bulls
bryanma01,"$2,000,000",1999-00,2000,1999,Cleveland Cavaliers
bryanma01,"$2,200,000",2000-01,2001,2000,Cleveland Cavaliers
bryanma01,"$1,000,000",2001-02,2002,2001,San Antonio Spurs
bryanma01,"$1,030,000",2002-03,2003,2002,Denver Nuggets
bryanth01,"$815,615",2017-18,2018,2017,Los Angeles Lakers
bryanwa01,"$130,000",1984-85,1985,1984,Dallas Mavericks
bryanwa01,"$200,000",1985-86,1986,1985,Dallas Mavericks
buckngr01,"$47,647",1999-00,2000,1999,Dallas Mavericks
buckngr01,"$1,100,000",2000-01,2001,2000,Dallas Mavericks
buckngr01,"$1,200,000",2001-02,2002,2001,Dallas Mavericks
buckngr01,"$2,400,000",2002-03,2003,2002,Philadelphia 76ers
buckngr01,"$2,640,000",2003-04,2004,2003,Philadelphia 76ers
buckngr01,"$1,777,778",2004-05,2005,2004,Philadelphia 76ers
buckngr01,"$870,046",2004-05,2005,2004,Denver Nuggets
buckngr01,"$1,925,926",2005-06,2006,2005,Philadelphia 76ers
buckngr01,"$1,670,000",2005-06,2006,2005,Denver Nuggets
buckngr01,"$3,240,741",2006-07,2007,2006,Dallas Mavericks
buckngr01,"$1,941,333",2006-07,2007,2006,Philadelphia 76ers
buckngr01,"$3,750,000",2007-08,2008,2007,Minnesota Timberwolves
buckngr01,"$2,080,000",2007-08,2008,2007,Philadelphia 76ers
buckngr01,"$4,010,005",2008-09,2009,2008,Memphis Grizzlies
buckngr01,"$1,000,000",2009-10,2010,2009,Dallas Mavericks
bucknqu01,"$239,000",1984-85,1985,1984,Boston Celtics
bucknqu01,"$223,000",1985-86,1986,1985,Indiana Pacers
budinch01,"$457,588",2009-10,2010,2009,Houston Rockets
budinch01,"$780,871",2010-11,2011,2010,Houston Rockets
budinch01,"$854,389",2011-12,2012,2011,Houston Rockets
budinch01,"$885,120",2012-13,2013,2012,Minnesota Timberwolves
budinch01,"$5,000,000",2013-14,2014,2013,Minnesota Timberwolves
budinch01,"$5,000,000",2014-15,2015,2014,Minnesota Timberwolves
budinch01,"$5,000,000",2015-16,2016,2015,Indiana Pacers
budinch01,"$258,082",2015-16,2016,2015,Phoenix Suns
buechju01,"$225,000",1990-91,1991,1990,New Jersey Nets
buechju01,"$375,000",1992-93,1993,1992,Golden State Warriors
buechju01,"$375,000",1993-94,1994,1993,Golden State Warriors
buechju01,"$150,000",1994-95,1995,1994,Chicago Bulls
buechju01,"$300,000",1995-96,1996,1995,Chicago Bulls
buechju01,"$500,000",1996-97,1997,1996,Chicago Bulls
buechju01,"$500,000",1997-98,1998,1997,Chicago Bulls
buechju01,"$850,000",1998-99,1999,1998,Detroit Pistons
buechju01,"$1,100,000",1999-00,2000,1999,Detroit Pistons
buechju01,"$3,260,000",2000-01,2001,2000,Detroit Pistons
buechju01,"$3,600,000",2001-02,2002,2001,Orlando Magic
buechju01,"$3,450,000",2002-03,2003,2002,Orlando Magic
buforro01,"$301,875",1999-00,2000,1999,Miami Heat
buforro01,"$423,500",2000-01,2001,2000,Charlotte Hornets
buforro01,"$481,488",2001-02,2002,2001,Memphis Grizzlies
buforro01,"$145,686",2003-04,2004,2003,Sacramento Kings
buforro01,"$745,046",2004-05,2005,2004,New Jersey Nets
bullama01,"$120,000",1990-91,1991,1990,Houston Rockets
bullama01,"$275,000",1991-92,1992,1991,Houston Rockets
bullama01,"$500,000",1992-93,1993,1992,Houston Rockets
bullama01,"$650,000",1993-94,1994,1993,Houston Rockets
bullama01,"$225,000",1995-96,1996,1995,Atlanta Hawks
bullama01,"$247,500",1996-97,1997,1996,Houston Rockets
bullama01,"$326,700",1997-98,1998,1997,Houston Rockets
bullama01,"$1,333,333",1999-00,2000,1999,Houston Rockets
bullama01,"$2,100,000",2000-01,2001,2000,Houston Rockets
bullama01,"$1,300,000",2001-02,2002,2001,Charlotte Hornets
bullama01,"$1,430,000",2002-03,2003,2002,New Orleans Hornets
bullore01,"$1,149,000",2013-14,2014,2013,Los Angeles Clippers
bullore01,"$1,200,720",2014-15,2015,2014,Phoenix Suns
bullore01,"$1,252,440",2015-16,2016,2015,Detroit Pistons
bullore01,"$2,255,644",2016-17,2017,2016,Detroit Pistons
bullore01,"$2,500,000",2017-18,2018,2017,Detroit Pistons
burkepa01,"$349,458",2002-03,2003,2002,Orlando Magic
burkepa01,"$750,000",2005-06,2006,2005,Phoenix Suns
burkepa01,"$810,000",2006-07,2007,2006,Phoenix Suns
burketr01,"$2,438,760",2013-14,2014,2013,Utah Jazz
burketr01,"$2,548,560",2014-15,2015,2014,Utah Jazz
burketr01,"$2,658,240",2015-16,2016,2015,Utah Jazz
burketr01,"$3,386,598",2016-17,2017,2016,Washington Wizards
burketr01,"$784,160",2017-18,2018,2017,New York Knicks
burksal01,"$2,020,200",2011-12,2012,2011,Utah Jazz
burksal01,"$2,171,640",2012-13,2013,2012,Utah Jazz
burksal01,"$2,202,000",2013-14,2014,2013,Utah Jazz
burksal01,"$3,034,356",2014-15,2015,2014,Utah Jazz
burksal01,"$9,213,484",2015-16,2016,2015,Utah Jazz
burksal01,"$10,154,495",2016-17,2017,2016,Utah Jazz
burksal01,"$10,845,506",2017-18,2018,2017,Utah Jazz
burksan01,"$385,277",2004-05,2005,2004,Memphis Grizzlies
burksan01,"$641,748",2005-06,2006,2005,Memphis Grizzlies
burleke01,"$398,762",2005-06,2006,2005,Charlotte Bobcats
burleke01,"$70,000",2006-07,2007,2006,Charlotte Bobcats
burnsev01,"$1,616,000",1993-94,1994,1993,Sacramento Kings
burresc01,"$650,000",1993-94,1994,1993,Charlotte Hornets
burresc01,"$845,000",1994-95,1995,1994,Charlotte Hornets
burresc01,"$1,040,000",1995-96,1996,1995,Charlotte Hornets
burresc01,"$1,235,000",1996-97,1997,1996,Charlotte Hornets
burresc01,"$1,430,000",1997-98,1998,1997,Chicago Bulls
burresc01,"$1,000,000",1998-99,1999,1998,New Jersey Nets
burresc01,"$1,000,000",1999-00,2000,1999,New Jersey Nets
burroju01,"$300,000",1995-96,1996,1995,Boston Celtics
burtowi01,"$2,000,000",1990-91,1991,1990,Miami Heat
burtowi01,"$1,402,000",1991-92,1992,1991,Miami Heat
burtowi01,"$802,000",1992-93,1993,1992,Miami Heat
burtowi01,"$1,002,000",1993-94,1994,1993,Miami Heat
burtowi01,"$1,052,000",1994-95,1995,1994,Miami Heat
burtowi01,"$150,000",1994-95,1995,1994,Philadelphia 76ers
burtowi01,"$247,500",1996-97,1997,1996,Atlanta Hawks
burttst01,"$75,000",1987-88,1988,1987,Los Angeles Clippers
busedo01,"$130,000",1984-85,1985,1984,Kansas City Kings
butleca01,"$1,678,800",2002-03,2003,2002,Miami Heat
butleca01,"$1,804,680",2003-04,2004,2003,Miami Heat
butleca01,"$1,930,680",2004-05,2005,2004,Los Angeles Lakers
butleca01,"$2,461,617",2005-06,2006,2005,Washington Wizards
butleca01,"$7,438,000",2006-07,2007,2006,Washington Wizards
butleca01,"$8,218,990",2007-08,2008,2007,Washington Wizards
butleca01,"$9,249,980",2008-09,2009,2008,Washington Wizards
butleca01,"$9,780,970",2009-10,2010,2009,Dallas Mavericks
butleca01,"$10,561,960",2010-11,2011,2010,Dallas Mavericks
butleca01,"$8,000,000",2011-12,2012,2011,Los Angeles Clippers
butleca01,"$8,000,000",2012-13,2013,2012,Los Angeles Clippers
butleca01,"$8,000,000",2013-14,2014,2013,Phoenix Suns
butleca01,"$4,500,000",2014-15,2015,2014,Milwaukee Bucks
butleca01,"$1,499,187",2015-16,2016,2015,Sacramento Kings
butleca01,"$517,220",2016-17,2017,2016,Sacramento Kings
butleca01,"$517,220",2017-18,2018,2017,Sacramento Kings
butlegr01,"$100,000",1988-89,1989,1988,New York Knicks
butleja01,"$398,762",2005-06,2006,2005,New York Knicks
butleja01,"$2,200,000",2006-07,2007,2006,San Antonio Spurs
butleja01,"$2,350,000",2007-08,2008,2007,Houston Rockets
butleja01,"$2,552,000",2008-09,2009,2008,Houston Rockets
butleji01,"$1,020,960",2011-12,2012,2011,Chicago Bulls
butleji01,"$1,097,520",2012-13,2013,2012,Chicago Bulls
butleji01,"$1,112,880",2013-14,2014,2013,Chicago Bulls
butleji01,"$2,008,748",2014-15,2015,2014,Chicago Bulls
butleji01,"$15,260,000",2015-16,2016,2015,Chicago Bulls
butleji01,"$17,552,209",2016-17,2017,2016,Chicago Bulls
butleji01,"$19,301,070",2017-18,2018,2017,Minnesota Timberwolves
butlemi02,"$150,000",1993-94,1994,1993,Washington Bullets
butlemi02,"$400,000",1994-95,1995,1994,Washington Bullets
butlemi02,"$500,000",1995-96,1996,1995,Washington Bullets
butlemi02,"$600,000",1996-97,1997,1996,Portland Trail Blazers
butlemi02,"$272,250",1997-98,1998,1997,Cleveland Cavaliers
butlemi02,"$537,500",1998-99,1999,1998,Cleveland Cavaliers
butlemi02,"$150,000",1999-00,2000,1999,Indiana Pacers
butlemi02,"$715,850",2001-02,2002,2001,Portland Trail Blazers
butlemi02,"$876,179",2003-04,2004,2003,Washington Wizards
butlera01,"$349,458",2002-03,2003,2002,Miami Heat
butlera01,"$563,679",2003-04,2004,2003,Miami Heat
butlera01,"$1,200,000",2004-05,2005,2004,Miami Heat
butlera01,"$1,300,000",2005-06,2006,2005,New Orleans/Oklahoma City Hornets
butlera01,"$3,000,000",2006-07,2007,2006,New Orleans/Oklahoma City Hornets
butlera01,"$3,315,000",2007-08,2008,2007,New Orleans Hornets
butlera01,"$3,630,000",2008-09,2009,2008,New Orleans Hornets
butlera01,"$3,945,000",2009-10,2010,2009,Los Angeles Clippers
butlera01,"$2,400,000",2010-11,2011,2010,Los Angeles Clippers
butlera01,"$1,229,255",2011-12,2012,2011,Toronto Raptors
butlera01,"$1,448,490",2014-15,2015,2014,Washington Wizards
butlera01,"$1,499,187",2015-16,2016,2015,San Antonio Spurs
buyckdw01,"$48,028",2014-15,2015,2014,Los Angeles Lakers
buyckdw01,"$748,160",2017-18,2018,2017,Detroit Pistons
bynuman01,"$1,888,680",2005-06,2006,2005,Los Angeles Lakers
bynuman01,"$2,030,280",2006-07,2007,2006,Los Angeles Lakers
bynuman01,"$2,172,000",2007-08,2008,2007,Los Angeles Lakers
bynuman01,"$2,769,300",2008-09,2009,2008,Los Angeles Lakers
bynuman01,"$12,526,998",2009-10,2010,2009,Los Angeles Lakers
bynuman01,"$13,700,000",2010-11,2011,2010,Los Angeles Lakers
bynuman01,"$14,900,000",2011-12,2012,2011,Los Angeles Lakers
bynuman01,"$16,889,000",2012-13,2013,2012,Philadelphia 76ers
bynuman01,"$6,000,000",2013-14,2014,2013,Chicago Bulls
bynumwi01,"$711,517",2008-09,2009,2008,Detroit Pistons
bynumwi01,"$825,497",2009-10,2010,2009,Detroit Pistons
bynumwi01,"$3,250,000",2010-11,2011,2010,Detroit Pistons
bynumwi01,"$3,250,000",2011-12,2012,2011,Detroit Pistons
bynumwi01,"$3,250,000",2012-13,2013,2012,Detroit Pistons
bynumwi01,"$2,790,343",2013-14,2014,2013,Detroit Pistons
bynumwi01,"$2,915,908",2014-15,2015,2014,Boston Celtics
bynumwi01,"$144,468",2014-15,2015,2014,Washington Wizards
cabarza01,"$1,221,240",2003-04,2004,2003,Phoenix Suns
cabarza01,"$1,312,800",2004-05,2005,2004,Phoenix Suns
cabarza01,"$1,404,360",2005-06,2006,2005,Golden State Warriors
cabarza01,"$2,157,097",2006-07,2007,2006,Golden State Warriors
cabocbr01,"$1,458,360",2014-15,2015,2014,Toronto Raptors
cabocbr01,"$1,524,000",2015-16,2016,2015,Toronto Raptors
cabocbr01,"$1,589,640",2016-17,2017,2016,Toronto Raptors
cabocbr01,"$2,451,225",2017-18,2018,2017,Sacramento Kings
caffeja01,"$627,000",1995-96,1996,1995,Chicago Bulls
caffeja01,"$700,000",1996-97,1997,1996,Chicago Bulls
caffeja01,"$850,920",1997-98,1998,1997,Chicago Bulls
caffeja01,"$3,675,000",1998-99,1999,1998,Golden State Warriors
caffeja01,"$3,937,500",1999-00,2000,1999,Golden State Warriors
caffeja01,"$4,380,000",2000-01,2001,2000,Milwaukee Bucks
caffeja01,"$4,812,500",2001-02,2002,2001,Milwaukee Bucks
caffeja01,"$5,250,000",2002-03,2003,2002,Milwaukee Bucks
caffeja01,"$5,687,500",2003-04,2004,2003,Milwaukee Bucks
caffeja01,"$4,148,148",2004-05,2005,2004,Milwaukee Bucks
cagemi01,"$250,000",1985-86,1986,1985,Los Angeles Clippers
cagemi01,"$810,000",1987-88,1988,1987,Los Angeles Clippers
cagemi01,"$810,000",1988-89,1989,1988,Seattle SuperSonics
cagemi01,"$910,000",1990-91,1991,1990,Seattle SuperSonics
cagemi01,"$1,390,000",1991-92,1992,1991,Seattle SuperSonics
cagemi01,"$1,390,000",1992-93,1993,1992,Seattle SuperSonics
cagemi01,"$1,502,000",1993-94,1994,1993,Seattle SuperSonics
cagemi01,"$1,635,000",1994-95,1995,1994,Cleveland Cavaliers
cagemi01,"$2,126,000",1995-96,1996,1995,Cleveland Cavaliers
cagemi01,"$1,473,000",1996-97,1997,1996,Philadelphia 76ers
cagemi01,"$2,055,421",1997-98,1998,1997,New Jersey Nets
cagemi01,"$2,350,000",1998-99,1999,1998,New Jersey Nets
cagemi01,"$510,000",1999-00,2000,1999,New Jersey Nets
calatni01,"$816,482",2014-15,2015,2014,Memphis Grizzlies
caldejo01,"$2,190,000",2005-06,2006,2005,Toronto Raptors
caldejo01,"$2,333,334",2006-07,2007,2006,Toronto Raptors
caldejo01,"$2,471,604",2007-08,2008,2007,Toronto Raptors
caldejo01,"$7,438,018",2008-09,2009,2008,Toronto Raptors
caldejo01,"$8,219,009",2009-10,2010,2009,Toronto Raptors
caldejo01,"$9,000,000",2010-11,2011,2010,Toronto Raptors
caldejo01,"$9,780,992",2011-12,2012,2011,Toronto Raptors
caldejo01,"$11,046,591",2012-13,2013,2012,Detroit Pistons
caldejo01,"$6,791,570",2013-14,2014,2013,Dallas Mavericks
caldejo01,"$7,097,191",2014-15,2015,2014,New York Knicks
caldejo01,"$7,402,812",2015-16,2016,2015,New York Knicks
caldejo01,"$7,708,427",2016-17,2017,2016,Los Angeles Lakers
caldejo01,"$392,478",2016-17,2017,2016,Atlanta Hawks
caldejo01,"$1,471,382",2017-18,2018,2017,Cleveland Cavaliers
caldwad01,"$275,000",1990-91,1991,1990,Houston Rockets
caldwad01,"$150,000",1994-95,1995,1994,Houston Rockets
caldwad01,"$225,000",1995-96,1996,1995,Indiana Pacers
caldwad01,"$272,250",1997-98,1998,1997,Dallas Mavericks
caldwad01,"$20,000",1997-98,1998,1997,Cleveland Cavaliers
caldwad01,"$50,000",1999-00,2000,1999,Indiana Pacers
caldwke01,"$2,653,080",2013-14,2014,2013,Detroit Pistons
caldwke01,"$2,772,480",2014-15,2015,2014,Detroit Pistons
caldwke01,"$2,891,760",2015-16,2016,2015,Detroit Pistons
caldwke01,"$3,678,319",2016-17,2017,2016,Detroit Pistons
caldwke01,"$17,745,894",2017-18,2018,2017,Los Angeles Lakers
callori01,"$125,000",1990-91,1991,1990,Sacramento Kings
cambrde01,"$150,000",1992-93,1993,1992,Dallas Mavericks
cambyma01,"$2,434,000",1996-97,1997,1996,Toronto Raptors
cambyma01,"$2,799,240",1997-98,1998,1997,Toronto Raptors
cambyma01,"$3,164,000",1998-99,1999,1998,New York Knicks
cambyma01,"$5,250,000",1999-00,2000,1999,New York Knicks
cambyma01,"$5,750,000",2000-01,2001,2000,New York Knicks
cambyma01,"$7,300,000",2001-02,2002,2001,New York Knicks
cambyma01,"$6,750,000",2002-03,2003,2002,Denver Nuggets
cambyma01,"$7,250,000",2003-04,2004,2003,Denver Nuggets
cambyma01,"$8,500,000",2004-05,2005,2004,Denver Nuggets
cambyma01,"$9,150,000",2005-06,2006,2005,Denver Nuggets
cambyma01,"$8,800,000",2006-07,2007,2006,Denver Nuggets
cambyma01,"$11,250,000",2007-08,2008,2007,Denver Nuggets
cambyma01,"$10,000,000",2008-09,2009,2008,Los Angeles Clippers
cambyma01,"$7,650,000",2009-10,2010,2009,Portland Trail Blazers
cambyma01,"$11,749,832",2010-11,2011,2010,Portland Trail Blazers
cambyma01,"$11,227,250",2011-12,2012,2011,Portland Trail Blazers
cambyma01,"$4,590,338",2012-13,2013,2012,New York Knicks
cambyma01,"$4,383,773",2013-14,2014,2013,Toronto Raptors
cambyma01,"$1,399,507",2013-14,2014,2013,Houston Rockets
cambyma01,"$646,609",2014-15,2015,2014,Toronto Raptors
campbel01,"$575,000",1990-91,1991,1990,Los Angeles Lakers
campbel01,"$575,000",1991-92,1992,1991,Los Angeles Lakers
campbel01,"$575,000",1992-93,1993,1992,Los Angeles Lakers
campbel01,"$1,700,000",1993-94,1994,1993,Los Angeles Lakers
campbel01,"$2,100,000",1994-95,1995,1994,Los Angeles Lakers
campbel01,"$2,200,000",1995-96,1996,1995,Los Angeles Lakers
campbel01,"$7,000,000",1996-97,1997,1996,Los Angeles Lakers
campbel01,"$7,000,000",1997-98,1998,1997,Los Angeles Lakers
campbel01,"$7,000,000",1998-99,1999,1998,Charlotte Hornets
campbel01,"$7,975,000",1999-00,2000,1999,Charlotte Hornets
campbel01,"$8,050,000",2000-01,2001,2000,Charlotte Hornets
campbel01,"$7,975,000",2001-02,2002,2001,Charlotte Hornets
campbel01,"$8,050,000",2002-03,2003,2002,New Orleans Hornets
campbel01,"$4,000,000",2003-04,2004,2003,Detroit Pistons
campbel01,"$4,400,000",2004-05,2005,2004,Detroit Pistons
campbto01,"$110,000",1984-85,1985,1984,Detroit Pistons
campbto01,"$155,000",1985-86,1986,1985,Detroit Pistons
campbto01,"$75,000",1987-88,1988,1987,Los Angeles Lakers
campbto01,"$270,000",1988-89,1989,1988,Los Angeles Lakers
campbto01,"$1,200,000",1990-91,1991,1990,Minnesota Timberwolves
campbto01,"$1,183,000",1991-92,1992,1991,Minnesota Timberwolves
campbto01,"$1,383,000",1992-93,1993,1992,New York Knicks
campbto01,"$1,682,000",1993-94,1994,1993,Dallas Mavericks
campbto01,"$650,000",1994-95,1995,1994,Cleveland Cavaliers
canaais01,"$816,482",2014-15,2015,2014,Philadelphia 76ers
canaais01,"$947,276",2015-16,2016,2015,Philadelphia 76ers
canaais01,"$1,015,696",2016-17,2017,2016,Chicago Bulls
canaais01,"$997,547",2017-18,2018,2017,Phoenix Suns
canaais01,"$200,000",2017-18,2018,2017,Chicago Bulls
canaais01,"$53,465",2017-18,2018,2017,Houston Rockets
capelca01,"$1,189,200",2014-15,2015,2014,Houston Rockets
capelca01,"$1,242,720",2015-16,2016,2015,Houston Rockets
capelca01,"$1,296,240",2016-17,2017,2016,Houston Rockets
capelca01,"$2,334,520",2017-18,2018,2017,Houston Rockets
caracde01,"$473,604",2010-11,2011,2010,Los Angeles Lakers
caracde01,"$270,427",2011-12,2012,2011,Los Angeles Lakers
cardibr01,"$316,969",2000-01,2001,2000,Detroit Pistons
cardibr01,"$465,850",2001-02,2002,2001,Detroit Pistons
cardibr01,"$587,435",2002-03,2003,2002,Washington Wizards
cardibr01,"$663,679",2003-04,2004,2003,Golden State Warriors
cardibr01,"$4,903,000",2004-05,2005,2004,Memphis Grizzlies
cardibr01,"$5,393,300",2005-06,2006,2005,Memphis Grizzlies
cardibr01,"$5,400,000",2006-07,2007,2006,Memphis Grizzlies
cardibr01,"$5,850,000",2007-08,2008,2007,Memphis Grizzlies
cardibr01,"$6,300,000",2008-09,2009,2008,Minnesota Timberwolves
cardibr01,"$6,750,000",2009-10,2010,2009,New York Knicks
cardibr01,"$1,352,181",2010-11,2011,2010,Dallas Mavericks
cardibr01,"$1,352,181",2011-12,2012,2011,Dallas Mavericks
carlige01,"$65,779",2004-05,2005,2004,Portland Trail Blazers
carliri01,"$90,000",1985-86,1986,1985,Boston Celtics
carliri01,"$100,000",1987-88,1988,1987,New York Knicks
carliri01,"$125,000",1988-89,1989,1988,New York Knicks
carnero01,"$1,439,760",2006-07,2007,2006,Philadelphia 76ers
carnero01,"$1,547,760",2007-08,2008,2007,Philadelphia 76ers
carnero01,"$1,655,760",2008-09,2009,2008,Minnesota Timberwolves
carnero01,"$855,189",2009-10,2010,2009,Philadelphia 76ers
carnero01,"$377,116",2010-11,2011,2010,Golden State Warriors
carnero01,"$274,756",2010-11,2011,2010,Memphis Grizzlies
carran01,"$335,000",1985-86,1986,1985,Atlanta Hawks
carran01,"$400,000",1987-88,1988,1987,Atlanta Hawks
carran01,"$460,000",1988-89,1989,1988,Atlanta Hawks
carran01,"$610,000",1990-91,1991,1990,Sacramento Kings
carran01,"$1,263,000",1991-92,1992,1991,San Antonio Spurs
carran01,"$1,233,000",1992-93,1993,1992,San Antonio Spurs
carran01,"$1,353,000",1993-94,1994,1993,San Antonio Spurs
carran01,"$666,600",1994-95,1995,1994,Utah Jazz
carran01,"$2,525,000",1995-96,1996,1995,Utah Jazz
carran01,"$2,300,000",1996-97,1997,1996,Utah Jazz
carran01,"$1,600,000",1997-98,1998,1997,Utah Jazz
carran01,"$1,000,000",1999-00,2000,1999,Vancouver Grizzlies
carrch01,"$200,000",1995-96,1996,1995,Phoenix Suns
carrch01,"$750,000",1996-97,1997,1996,Minnesota Timberwolves
carrch01,"$900,000",1997-98,1998,1997,Minnesota Timberwolves
carrch01,"$1,000,000",1998-99,1999,1998,New Jersey Nets
carrch01,"$60,000",1999-00,2000,1999,Golden State Warriors
carrch01,"$30,000",1999-00,2000,1999,Chicago Bulls
carrch01,"$1,200,000",2000-01,2001,2000,Boston Celtics
carrco01,"$287,500",1998-99,1999,1998,Chicago Bulls
carrke01,"$465,000",1984-85,1985,1984,Portland Trail Blazers
carrke01,"$272,250",1985-86,1986,1985,Portland Trail Blazers
carrml01,"$175,000",1984-85,1985,1984,Boston Celtics
carrode01,"$1,009,680",2009-10,2010,2009,Memphis Grizzlies
carrode01,"$1,085,400",2010-11,2011,2010,Houston Rockets
carrode01,"$544,331",2011-12,2012,2011,Utah Jazz
carrode01,"$289,382",2011-12,2012,2011,Denver Nuggets
carrode01,"$2,557,545",2013-14,2014,2013,Atlanta Hawks
carrode01,"$2,442,455",2014-15,2015,2014,Atlanta Hawks
carrode01,"$13,500,000",2015-16,2016,2015,Toronto Raptors
carrode01,"$14,200,000",2016-17,2017,2016,Toronto Raptors
